"COQ3","COenzyme Q","939","hexaprenyldihydroxybenzoate methyltransferase","chrXV","O-methyltransferase; catalyzes two different O-methylation steps in ubiquinone (Coenzyme Q) biosynthesis; component of a mitochondrial ubiquinone-synthesizing complex; phosphoprotein"
"WRS1","W (tryptophan) RS (tRNA synthetase)","1299","HRE342|tryptophan--tRNA ligase WRS1","chrXV","Cytoplasmic tryptophanyl-tRNA synthetase; aminoacylates tryptophanyl-tRNA; human homolog WARS can complement yeast null mutant"
"SDD3","Suppressor of Degenerative Death","3114","","chrXV","Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P"
"","","492","","chrXV","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified gene PKH2/YOL100W; may interact with ribosomes"
"PKH2","Pkb-activating Kinase Homolog","3246","serine/threonine protein kinase PKH2","chrXV","Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p, components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog, PKH1, that arose from the whole genome duplication"
"IZH4","Implicated in Zinc Homeostasis","939","","chrXV","Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family; expression induced by fatty acids and altered zinc levels; deletion reduces sensitivity to excess zinc; possible role in sterol metabolism; protein increases in abundance and relocalizes from nucleus to ER upon DNA replication stress; IZH4 has a paralog, IZH1, that arose from the whole genome duplication"
"TPT1","tRNA 2'-PhosphoTransferase","693","tRNA 2'-phosphotransferase","chrXV","tRNA 2'-phosphotransferase that catalyzes final step in tRNA splicing: the transfer of the 2'-PO(4) from the splice junction to NAD(+) to form ADP-ribose 1''-2''cyclic phosphate and nicotinamide"
"ITR2","myo-Inositol TRansporter","1830","HRB612|myo-inositol transporter ITR2","chrXV","Myo-inositol transporter; member of the sugar transporter superfamily; expressed constitutively; ITR2 has a paralog, ITR1, that arose from the whole genome duplication"
"NDJ1","NonDisJunction","1059","TAM1","chrXV","Protein that regulates meiotic SPB cohesion and telomere clustering; localizes to both spindle pole bodies (SPBs) and telomeres; required for bouquet formation, effective homolog pairing, ordered cross-over distribution, sister chromatid cohesion at meiotic telomeres, chromosomal segregation and telomere-led rapid prophase movement"
"WSC3","cell Wall integrity and Stress response Component","1671","","chrXV","Sensor-transducer of the stress-activated PKC1-MPK1 signaling pathway; involved in maintenance of cell wall integrity; involved in response to heat shock and other stressors; regulates 1,3-beta-glucan synthesis; WSC3 has a paralog, WSC2, that arose from the whole genome duplication"
"","","354","","chrXV","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"","","1029","","chrXV","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and colocalizes in a punctate pattern with the early golgi/COPI vesicles; YOL107W is not an essential protein"
"INO4","INOsitol requiring","456","","chrXV","Transcription factor involved in phospholipid synthesis; required for derepression of inositol-choline-regulated genes involved in phospholipid synthesis; forms a complex, with Ino2p, that binds the inositol-choline-responsive element through a basic helix-loop-helix domain"
"ZEO1","ZEOcin resistance","342","","chrXV","Peripheral membrane protein of the plasma membrane; interacts with Mid2p; regulates the cell integrity pathway mediated by Pkc1p and Slt2p; the authentic protein is detected in a phosphorylated state in highly purified mitochondria"
"SHR5","Suppressor of Hyperactive Ras","714","ERF4","chrXV","Palmitoyltransferase subunit; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; palmitoylation is required for Ras2p membrane localization; Palmitoyltransferase is composed of Shr5p and Erf2"
"MDY2","Mating-Deficient Yeast","639","GET5|TMA24","chrXV","Protein involved in inserting tail-anchored proteins into ER membranes; forms a complex with Get4p; required for efficient mating; involved in shmoo formation and nuclear migration in the pre-zygote; associates with ribosomes"
"MSB4","Multicopy Suppression of a Budding defect","1479","Rab GTPase-activating protein MSB4","chrXV","GTPase-activating protein of the Ras superfamily; acts primarily on Sec4p, localizes to the bud site and bud tip; msb3 msb4 double mutation causes defects in secretion and actin organization; similar to the TBC-domain Tre2 oncogene; MSB4 has a paralog, MSB3, that arose from the whole genome duplication; human homolog USP6NL can complement yeast msb3 msb4 double null mutant"
"SKM1","STE20/PAK homologous Kinase related to Morphogenesis","1968","putative serine/threonine protein kinase SKM1","chrXV","Member of the PAK family of serine/threonine protein kinases; similar to Ste20p; involved in down-regulation of sterol uptake; proposed to be a downstream effector of Cdc42p during polarized growth; SKM1 has a paralog, CLA4, that arose from the whole genome duplication"
"PTH4","peptidyl tRNA hydrolase 4","609","","chrXV","Protein similar to the human peptidyl-tRNA hydrolase gene ICT1; associates with mitochondrial large subunit; may function in translation termination; YOL114C is not an essential gene"
"PAP2","Poly(A) Polymerase","1755","non-canonical poly(A) polymerase PAP2|TRF4","chrXV","Non-canonical poly(A) polymerase; involved in nuclear RNA degradation as a component of TRAMP; catalyzes polyadenylation of hypomodified tRNAs, and snoRNA and rRNA precursors; required for mRNA surveillance and maintenance of genome integrity, serving as a link between RNA and DNA metabolism; overlapping but non-redundant functions with Trf5p; relocalizes to cytosol in response to hypoxia"
"MSN1","Multicopy suppressor of SNF1 mutation","1149","FUP1|HRB382|MSS10|PHD2","chrXV","Transcriptional activator; involved in regulation of invertase and glucoamylase expression, invasive growth and pseudohyphal differentiation, iron uptake, chromium accumulation, and response to osmotic stress; localizes to the nucleus; relative distribution to the nucleus increases upon DNA replication stress"
"RRI2","","1938","CSN10","chrXV","Subunit of the COP9 signalosome (CSN) complex; this complex cleaves the ubiquitin-like protein Nedd8 from SCF ubiquitin ligases; plays a role in the mating pheromone response"
"","","309","","chrXV","Putative protein of unknown function; conserved across S. cerevisiae strains"
"MCH4","MonoCarboxylate transporter Homolog","1506","","chrXV","Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport"
"RPL18A","Ribosomal Protein of the Large subunit","1008","eL18|L18A|L18e|ribosomal 60S subunit protein L18A|rp28A|RP28A","chrXV","Ribosomal 60S subunit protein L18A; intron of RPL18A pre-mRNA forms stem-loop structures that are a target for Rnt1p cleavage leading to degradation; homologous to mammalian ribosomal protein L18, no bacterial homolog; RPL18A has a paralog, RPL18B, that arose from the whole genome duplication"
"RPS19A","Ribosomal Protein of the Small subunit","825","eS19|ribosomal 40S subunit protein S19A|rp55a|S16aA|S19A|S19e|YS16A","chrXV","Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19, no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19A has a paralog, RPS19B, that arose from the whole genome duplication"
"SMF1","Suppressor of Mitochondria import Function","1728","divalent metal ion transporter SMF1|SBS1","chrXV","Divalent metal ion transporter; broad specificity for di-valent and tri-valent metals; post-translationally regulated by levels of metal ions; member of the Nramp family of metal transport proteins"
"HRP1","Heterogenous nuclear RibonucleoProtein","1605","NAB4|NAB5","chrXV","Subunit of cleavage factor I; cleavage factor I is a five-subunit complex required for the cleavage and polyadenylation of pre-mRNA 3' ends; RRM-containing heteronuclear RNA binding protein and hnRNPA/B family member that binds to poly (A) signal sequences; required for genome stability"
"TRM11","TRna Methyltransferase","1302","tRNA (guanine-N2-)-methyltransferase","chrXV","Catalytic subunit of adoMet-dependent tRNA methyltransferase complex; required for the methylation of the guanosine nucleotide at position 10 (m2G10) in tRNAs; contains a THUMP domain and a methyltransferase domain; another complex member is Trm112p"
"TRM13","TRna Methyltransferase","1431","tRNA:m4X modification enzyme","chrXV","2'-O-methyltransferase; responsible for modification of tRNA at position 4; C-terminal domain has similarity to Rossmann-fold (RFM) superfamily of RNA methyltransferases"
"MDH2","Malate DeHydrogenase","1134","malate dehydrogenase MDH2","chrXV","Cytoplasmic malate dehydrogenase; one of three isozymes that catalyze interconversion of malate and oxaloacetate; involved in the glyoxylate cycle and gluconeogenesis during growth on two-carbon compounds; interacts with Pck1p and Fbp1; mutation in human homolog MDH2 causes early-onset severe encephalopathy"
"RPL25","Ribosomal Protein of the Large subunit","843","L23|L25|ribosomal 60S subunit protein L25|rpl6L|uL23|YL25","chrXV","Ribosomal 60S subunit protein L25; primary rRNA-binding ribosomal protein component of large ribosomal subunit; binds to 25S rRNA via a conserved C-terminal motif; homologous to mammalian ribosomal protein L23A and bacterial L23"
"YGK3","Yeast homolog of Glycogen synthase Kinase","1128","serine/threonine protein kinase YGK3","chrXV","Protein kinase related to mammalian GSK-3 glycogen synthase kinases; GSK-3 homologs (Mck1p, Rim11p, Mrk1p, Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation; YGK3 has a paralog, MCK1, that arose from the whole genome duplication"
"VPS68","Vacuolar Protein Sorting","555","","chrXV","Vacuolar membrane protein of unknown function; involved in vacuolar protein sorting; also detected in the mitochondria"
"ALR1","ALuminum Resistance","2580","Mg(2+) transporter ALR1|SWC3","chrXV","Plasma membrane Mg(2+) transporter; expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; magnesium transport defect of the null mutant is functionally complemented by either of the human genes MAGT1 and TUSC3 that are not orthologous to ALR1"
"","","327","","chrXV","Putative protein of unknown function; YOL131W has a paralog, STB1, that arose from the whole genome duplication"
"GAS4","Glycophospholipid-Anchored Surface protein","1416","1,3-beta-glucanosyltransferase","chrXV","1,3-beta-glucanosyltransferase; involved with Gas2p in spore wall assembly; has similarity to Gas1p; localizes to the cell wall"
"HRT1","High level expression Reduces Ty3 transposition","366","HRT2|RBX1|ROC1|SCF ubiquitin ligase complex subunit HRT1","chrXV","RING-H2 domain core subunit of multiple ubiquitin ligase complexes; subunit of Skp1-Cullin-F-box (SCF) that tethers the Cdc34p (E2) and Cdc53p (cullin) SCF subunits, and is required for degradation of Gic2p, Far1p, Sic1p and Cln2p; subunit of the Rtt101p-Mms1p-Mms22p ubiquitin ligase that stabilizes replication forks after DNA lesions; subunit of the Cul3p-Elc1p-Ela1p ubiquitin ligase involved in Rpb1p degradation as part of transcription-coupled repair"
"","","390","","chrXV","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps HRT1, a verified gene that encodes an SCF ubiquitin ligase subunit"
"MED7","MEDiator complex","669","mediator complex subunit MED7","chrXV","Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation"
"PFK27","6-PhosphoFructo-2-Kinase","1194","6-phosphofructo-2-kinase|PFK-2","chrXV","6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate, expression induced by glucose and sucrose, transcriptional regulation involves protein kinase A"
"BSC6","Bypass of Stop Codon","1494","","chrXV","Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression"
"RTC1","Restriction of Telomere Capping","4026","SEA2","chrXV","Subunit of SEACAT, a subcomplex of the SEA complex; Rtc1p, along with Mtc5p and Sea4p, redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex, a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation, thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1"
"CDC33","Cell Division Cycle","642","eIF4E|TIF45|translation initiation factor eIF4E","chrXV","Translation initiation factor eIF4E; mRNA cap binding protein and subunit of the mRNA cap-binding complex (eIF4F) along with eIF4A (Tif1p/Tif2p) and eIF4G (Tif4631p/Tif4632p), that mediates cap-dependent translation; required with eIF4G for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; protein abundance increases in response to DNA replication stress; human homolog EIF4E can complement the cdc33 null mutant"
"ARG8","ARGinine requiring","1272","acetylornithine transaminase","chrXV","Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine"
"PPM2","Protein Phosphatase Methyltransferase","2088","tRNA methyltransferase PPM2|TYW4","chrXV","AdoMet-dependent tRNA methyltransferase; also involved in methoxycarbonylation; required for the synthesis of wybutosine (yW), a modified guanosine found at the 3'-position adjacent to the anticodon of phe-tRNA; similarity to Ppm1p"
"RRP40","Ribosomal RNA Processing","723","exosome non-catalytic core subunit RRP40|MTR14","chrXV","Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain both S1 and KH RNA binding domains; mutations in the human homolog, EXOSC3, cause pontocerebellar hypoplasia with motor neuron degeneration"
"RIB4","RIBoflavin biosynthesis","510","lumazine synthase RIB4","chrXV","Lumazine synthase (DMRL synthase); catalyzes synthesis of immediate precursor to riboflavin; DMRL synthase stands for 6,7-dimethyl-8-ribityllumazine synthase"
"NOP8","NucleOlar Protein","1455","","chrXV","Nucleolar protein required for 60S ribosomal subunit biogenesis"
"CTR9","Cln Three (CLN3) Requiring","3234","CDP1","chrXV","Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes, including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats"
"PSF3","Partner of Sld Five","585","DNA replication protein PSF3","chrXV","Subunit of the GINS complex (Sld5p, Psf1p, Psf2p, Psf3p); complex is localized to DNA replication origins and implicated in assembly of the DNA replication machinery"
"PEX11","PEroXin","711","PMP24|PMP27","chrXV","Peroxisomal protein required for medium-chain fatty acid oxidation; also required for peroxisome proliferation, possibly by inducing membrane curvature; localization regulated by phosphorylation; transcription regulated by Adr1p and Pip2p-Oaf1p"
"SPT20","SuPpressor of Ty","1815","ADA5","chrXV","Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay"
"DCP1","mRNA DeCaPping","696","MRT2","chrXV","Subunit of the Dcp1p-Dcp2p decapping enzyme complex; decapping complex removes the 5' cap structure from mRNAs prior to their degradation; enhances the activity of catalytic subunit Dcp2p; regulated by DEAD box protein Dhh1p; forms cytoplasmic foci upon DNA replication stress"
"","","312","","chrXV","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"GRE2","Genes de Respuesta a Estres (stress responsive genes)","1029","methylglyoxal reductase (NADPH-dependent) GRE2","chrXV","3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase; stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway; restores resistance to glycolaldehyde by coupling reduction of glycolaldehyde to ethylene glycol and oxidation of NADPH to NADP+; protein abundance increases in response to DNA replication stress; methylglyoxal reductase (NADPH-dependent) is also known as D-lactaldehyde dehydrogenase"
"FRE7","Ferric REductase","1863","putative ferric-chelate reductase","chrXV","Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels"
"","","1746","","chrXV","Blocked reading frame, contains two in-frame stops in translation; this ORF is conserved, without the stops, in Saccharomyces paradoxus, S. mikatae, and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame"
"ZPS1","Zinc- and pH-regulated Surface protein","750","","chrXV","Putative GPI-anchored protein; transcription is induced under low-zinc conditions, as mediated by the Zap1p transcription factor, and at alkaline pH"
"HPF1","Haze Protective Factor","2904","mannoprotein","chrXV","Haze-protective mannoprotein; reduces the particle size of aggregated proteins in white wines"
"HXT11","HeXose Transporter","1704","hexose transporter HXT11|LGT3","chrXV","Hexose transporter; capable of transporting a broad range of substrates including: glucose, fructose, mannose and galactose; polyol transporter that supports the growth on and uptake of xylitol with low affinity when overexpressed in a strain deleted for hexose family members; nearly identical in sequence to Hxt9p; has similarity to major facilitator superfamily (MFS) transporters; involved in pleiotropic drug resistance"
"IMA2","IsoMAltase","1770","oligo-1,6-glucosidase IMA2","chrXV","Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose, alpha-methylglucoside, and palatinose, but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose, and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization, but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose"
"ENB1","ENteroBactin","1821","ARN4","chrXV","Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment"
"CSS3","Condition Specific Secretion","516","","chrXV","Protein of unknown function, secreted when constitutively expressed; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the cell periphery, SWAT-GFP fusion also localizes to the extracellular region, and mCherry fusion also localizes to the vacuole; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA"
"","","342","","chrXV","Putative protein of unknown function; conserved across S. cerevisiae strains"
"PAU20","seriPAUperin","363","seripauperin PAU20","chrXV","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation"
"","","648","","chrXV","Putative protein of unknown function; proposed to be an inactive evolutionary remnant that along with neighboring gene YOL163W may have constituted a second sulfonate transporter and SOA1 paralog that is intact in S. uvarum, S. eubayanus and S. arboricola and named SOA2; member of the Dal5p subfamily of the major facilitator family"
"","","510","","chrXV","Putative protein of unknown function; proposed to be an inactive evolutionary remnant that along with neighboring gene YOL162W may have constituted a second sulfonate transporter and SOA1 paralog that is intact in S. uvarum, S. eubayanus and S. arboricola and named SOA2; member of the Dal5p subfamily of the major facilitator family"
"BDS1","Bacterially Derived Sulfatase","1941","sulfuric ester hydrolase","chrXV","Bacterially-derived sulfatase; required for use of alkyl- and aryl-sulfates as sulfur sources"
"AAD15","Aryl-Alcohol Dehydrogenase","432","putative aryl-alcohol dehydrogenase","chrXV","Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; AAD15 has a paralog, AAD3, that arose from a segmental duplication; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family"
"","","339","","chrXV","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"RRP6","Ribosomal RNA Processing","2202","exosome nuclease subunit RRP6","chrXV","Nuclear exosome exonuclease component; has 3'-5' exonuclease activity that is regulated by Lrp1p; involved in RNA processing, maturation, surveillance, degradation, tethering, and export; role in sn/snoRNAs precursor degradation; forms a stable heterodimer with Lrp1p; has similarity to E. coli RNase D and to human PM-Sc1 100 (EXOSC10); mutant displays reduced transcription elongation in the G-less-based"
"ALG6","Asparagine-Linked Glycosylation","1635","dolichyl-P-Glc:Man(9)GlcNAc(2)-PP-dolichol alpha-1,3-glucosyltransferase","chrXV","ER-luminal alpha 1,3 glucosyltransferase; involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; C998T transition in human ortholog ALG6 causes carbohydrate-deficient glycoprotein syndrome type-Ic; wild-type human ortholog ALG6 can partially complement yeast alg6 mutant"
"YSP3","Yeast Subtilisin-like Protease III","1437","putative subtilisin-like protease YSP3","chrXV","Putative precursor of the subtilisin-like protease III; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YSP3 has a paralog, PRB1, that arose from the whole genome duplication"
"UTP23","U Three-associated Protein","765","rRNA-binding ribosome biosynthesis protein UTP23","chrXV","Component of the small subunit processome; involved in 40S ribosomal subunit biogenesis; interacts with snR30 and is required for dissociation of snR30 from large pre-ribosomal particles; has homology to PINc domain protein Fcf1p, although the PINc domain of Utp23p is not required for function; essential protein"
"DNL4","DNA Ligase","2835","DNA ligase (ATP) DNL4|LIG4","chrXV","DNA ligase required for nonhomologous end-joining (NHEJ); forms stable heterodimer with required cofactor Lif1p, interacts with Nej1p; involved in meiosis, not essential for vegetative growth; mutations in human ortholog lead to ligase IV syndrome and Dubowitz syndrome"
"TSR3","Twenty S rRNA accumulation","942","ribosome biogenesis protein TSR3","chrXV","Protein required for 20S pre-rRNA processing; involved in processing of the 20S pre-rRNA at site D to generate mature 18S rRNA; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus; relative distribution to the nucleus increases upon DNA replication stress"
"SGT2","Small Glutamine-rich Tetratricopeptide repeat-containing protein","1041","","chrXV","Glutamine-rich cytoplasmic cochaperone; serves as a scaffold bringing together Get4, Get5p, and other TRC complex members that are required to mediate posttranslational insertion of tail-anchored proteins into the ER membrane; interacts with the prion domain of Sup35p; amyloid sensor; plays a role in targeting chaperones to prion aggregates; similar to human cochaperone SGT; forms cytoplasmic foci upon DNA replication stress"
"SLG1","Synthetic Lethal with Gap","1137","HCS77|WSC1","chrXV","Sensor-transducer of the stress-activated PKC1-MPK1 kinase pathway; involved in maintenance of cell wall integrity; required for mitophagy; involved in organization of the actin cytoskeleton; secretory pathway Wsc1p is required for the arrest of secretion response"
"TIR4","TIp1-Related","1464","","chrXV","Cell wall mannoprotein; expressed under anaerobic conditions and required for anaerobic growth; transcription is also induced by cold shock; member of the Srp1p/Tip1p family of serine-alanine-rich proteins"
"TIR2","TIp1-Related","756","putative GPI-anchored mannoprotein|SRP2","chrXV","Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog, TIR3, that arose from the whole genome duplication"
"AUS1","ABC protein involved in Uptake of Sterols","4185","ATP-binding cassette sterol transporter AUS1","chrXV","Plasma membrane sterol transporter of the ATP-binding cassette family; required, along with Pdr11p, for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog, PDR11, that arose from the whole genome duplication"
"","","414","","chrXV","Putative protein of unknown function"
"IRC11","Increased Recombination Centers","471","","chrXV","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized gene YOR012C; null mutant displays increased levels of spontaneous Rad52 foci"
"RTS1","Rox Three Suppressor","2274","protein phosphatase 2A regulatory subunit RTS1|SCS1","chrXV","B-type regulatory subunit of protein phosphatase 2A (PP2A); Rts1p and Cdc55p are alternative regulatory subunits for PP2A catalytic subunits, Pph21p and Pph22p; PP2A-Rts1p protects cohesin when recruited by Sgo1p to the pericentromere; highly enriched at centromeres in the absence of Cdc55p; required for maintenance of septin ring organization during cytokinesis, for ring disassembly in G1 and for dephosphorylation of septin, Shs1p; homolog of the mammalian B' subunit of PP2A"
"","","360","","chrXV","Putative protein of unknown function; conserved among S. cerevisiae strains; YOR015W is not an essential gene"
"ERP4","Emp24p/Erv25p Related Protein","624","","chrXV","Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; ERP4 has a paralog, ERP2, that arose from the whole genome duplication"
"PET127","PETite colonies","2403","","chrXV","Protein with a role in 5'-end processing of mitochondrial RNAs; located in the mitochondrial membrane"
"ROD1","Resistance to O-Dinitrobenzene","2514","ART4","chrXV","Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p, as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog, ROG3, that arose from the whole genome duplication"
"","","2193","","chrXV","Protein of unknown function; may interact with ribosomes, based on co-purification experiments; YOR019W has a paralog, JIP4, that arose from the whole genome duplication"
"HSP10","Heat Shock Protein","321","CPN10","chrXV","Mitochondrial matrix co-chaperonin; inhibits the ATPase activity of Hsp60p, a mitochondrial chaperonin; involved in protein folding and sorting in the mitochondria; 10 kD heat shock protein with similarity to E. coli groES"
"SFM1","Spout Family Methyltransferase 1","642","protein-arginine N-methyltransferase SFM1","chrXV","SPOUT methyltransferase; catalyzes omega-monomethylation of Rps3p on Arg-146; not an essential gene; predicted to be involved in rRNA processing and ribosome biogenesis and in biopolymer catabolism"
"DDL1","DDHD Domain-containing Lipase","2148","putative carboxylic ester hydrolase","chrXV","DDHD domain-containing phospholipase A1; mitochondrial matrix enzyme with sn-1-specific activity, hydrolyzing cardiolipin, PE, PC, PG and PA; implicated in remodeling of mitochondrial phospholipids; antagonistically regulated by Aft1p and Aft2p; in humans, mutations in DDHD1 and DDHD2 genes cause specific types of hereditary spastic paraplegia, while DDL1-defective yeast share similar phenotypes such as mitochondrial dysfunction and defects in lipid metabolism"
"AHC1","Ada Histone acetyltransferase complex Component","1701","","chrXV","Subunit of the Ada histone acetyltransferase complex; required for structural integrity of the complex; Ahc2p and Ahc1p are unique to the ADA complex and not shared with the related SAGA and SLIK complexes; Ahc2p may tether Ahc1p to the complex"
"","","324","IRC12","chrXV","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"HST3","Homolog of SIR Two (SIR2)","1344","NAD-dependent histone deacetylase HST3","chrXV","Member of the Sir2 family of NAD(+)-dependent protein deacetylases; involved along with Hst4p in telomeric silencing, cell cycle progression, radiation resistance, genomic stability and short-chain fatty acid metabolism"
"BUB3","Budding Uninhibited by Benzimidazole","1026","PAC9","chrXV","Kinetochore checkpoint WD40 repeat protein; localizes to kinetochores during prophase and metaphase, delays anaphase in the presence of unattached kinetochores; forms complexes with Mad1p-Bub1p and with Cdc20p, binds Mad2p and Mad3p; functions at kinetochore to activate APC/C-Cdc20p for normal mitotic progression"
"STI1","STress Inducible","1770","Hsp90 cochaperone STI1","chrXV","Hsp90 cochaperone; regulates spatial organization of amyloid-like proteins in the cytosol, thereby buffering the proteotoxicity caused by amyloid-like proteins; interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop"
"CIN5","Chromosome INstability","888","HAL6|YAP4","chrXV","Basic leucine zipper (bZIP) transcription factor of the yAP-1 family; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; mediates pleiotropic drug resistance and salt tolerance; nuclearly localized under oxidative stress and sequestered in the cytoplasm by Lot6p under reducing conditions; CIN5 has a paralog, YAP6, that arose from the whole genome duplication"
"","","336","","chrXV","Putative protein of unknown function; conserved among S. cerevisiae strains; YOR029W is not an essential gene"
"DFG16","Defective for Filamentous Growth","1860","ECM41|ZRG12","chrXV","Probable multiple transmembrane protein; involved in diploid invasive and pseudohyphal growth upon nitrogen starvation; is glycosylated and phosphorylated; interacts with Rim21p and Rim9p in the plasma membrane to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; required for accumulation of processed Rim101p"
"CRS5","Copper-Resistant Suppressor","210","metallothionein CRS5","chrXV","Copper-binding metallothionein; required for wild-type copper resistance"
"HMS1","High-copy Mep Suppressor","1305","","chrXV","bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant"
"EXO1","EXOnuclease","2109","DHS1|Rad2 family nuclease EXO1","chrXV","5'-3' exonuclease and flap-endonuclease; involved in recombination, double-strand break repair, MMS2 error-free branch of the post replication (PRR) pathway and DNA mismatch repair; role in telomere maintenance; member of the Rad2p nuclease family, with conserved N and I nuclease domains; relative distribution to the nucleus increases upon DNA replication stress; EXO1 has a paralog, DIN7, that arose from the whole genome duplication"
